nom_lieu,note_moyenne
Denis Renard SARL Café,3.4
Mathieu Café,4.0
Godard Café,3.7
Chartier Café,4.2
Pierre Regnier S.A. Café,4.7
Camus S.A.R.L. Café,4.8
Evrard Laurent SARL Café,4.2
Boulay Café,3.4
Guillot Lefort SA Café,4.9
Poulain Café,3.8
Nguyen Robin SA Café,3.5
Alexandre Grondin S.A.S. Café,3.1
Fernandez Pires SA Café,4.0
Bernard Café,4.6
Rémy et Fils Café,4.3
Dias Mendès S.A.S. Café,4.4
Roger S.A.S. Café,4.9
Breton Blanchet et Fils Café,3.4
Barbe Café,3.8
Cousin Café,4.0
De Oliveira Café,4.1
Barthelemy Café,5.0
Lopes Prévost S.A.R.L. Café,4.4
Wagner et Fils Café,3.4
Bourgeois Café,4.3
Morin Café,4.3
Fournier Morvan S.A. Café,4.5
Ollivier Martineau S.A.R.L. Café,4.6
Le Gall Café,4.5
Langlois Café,3.4
Samson Café,4.7
Bernier Café,3.1
Ferrand Carlier S.A.R.L. Café,3.4
Grenier Evrard SA Café,3.4
Riou SA Café,3.0
Toussaint S.A. Café,4.1
Bigot Rousset S.A.S. Café,4.6
Joseph Café,5.0
Louis S.A. Café,3.5
Duhamel Rodrigues et Fils Café,3.4
Lenoir Café,5.0
Dias Café,4.0
Maillet SA Café,4.9
Charpentier Café,4.3
Raynaud Café,4.0
Dumont Café,3.5
Raynaud Café,3.1
Guyon Coulon SARL Café,3.5
Fabre Café,4.2
Petitjean Café,3.2
Klein Café,3.4
Auger S.A. Café,4.7
Martinez S.A.S. Café,3.7
Gaudin Café,3.5
Mathieu Fournier S.A.S. Café,4.7
Regnier Café,4.0
Charpentier S.A.S. Café,4.8
Clément Leclercq S.A. Café,3.7
Langlois Café,4.3
Nicolas Café,4.6
Meunier Teixeira S.A.R.L. Café,4.7
Seguin SARL Café,3.9
Delahaye Café,3.2
Camus Café,5.0
Devaux Café,3.9
Klein et Fils Café,4.4
Lambert Café,4.4
Munoz Café,3.5
Lecomte SA Café,4.7
Collin SA Café,4.7
Richard Café,3.2
Pottier Laporte SA Café,4.6
Lemoine S.A.R.L. Café,3.9
Vaillant Café,3.5
Perret Guyon SARL Café,4.5
Germain Café,4.6
Guillou Café,4.7
Joubert SARL Café,4.6
Martineau SARL Café,4.8
Descamps Café,3.6
Boutin Café,3.6
Da Silva Dumont S.A.S. Café,3.2
Costa Café,3.8
Jourdan Café,3.9
Pasquier Café,4.8
Seguin S.A. Café,3.7
Potier Café,4.0
Launay SARL Café,4.5
Dijoux Café,3.2
Lemaître et Fils Café,4.1
Gimenez Café,3.9
Leduc Roussel et Fils Café,5.0
Neveu Café,4.6
Bonnet Café,4.9
Didier Café,3.4
Bertin Café,3.6
Dumont S.A.S. Café,3.4
Moreau Ruiz SA Café,4.9
Allain SARL Café,3.4
Jacques Café,4.1
Pierre Lebreton et Fils Café,4.5
Hamel Hoarau S.A. Café,4.1
Maillet Valette SA Café,4.8
Payet Café,4.9
Chevallier Lebreton S.A. Café,4.2
Fournier Café,3.8
Foucher Café,4.9
Lacroix Café,3.3
Rivière S.A. Café,5.0
Léger S.A. Café,4.8
Rodrigues Café,4.5
Garnier SA Café,3.1
Toussaint Michel S.A.S. Café,4.5
Gimenez SARL Café,4.4
Payet Café,3.4
Masson Café,3.1
Bourgeois Café,3.1
Bousquet SARL Café,4.9
Leclerc Descamps SARL Café,4.9
Gros Café,3.6
Morin Café,3.7
Mace SA Café,3.2
Gomes Café,3.3
Dos Santos Café,3.4
Bègue Café,3.6
Baron Café,3.2
Guillou Café,4.0
Camus Café,4.1
Guérin Café,4.8
Normand Café,4.8
Jean Moreno SA Café,3.4
Gallet Mallet S.A. Café,3.9
Lefèvre Café,4.8
Descamps S.A.R.L. Café,3.8
Ruiz Café,3.8
Roux Café,4.8
Bernier Café,4.0
Gillet et Fils Café,3.8
Blanchard Bernier S.A. Café,3.6
Tanguy Barre SA Café,4.5
Chartier Café,5.0
Bigot S.A. Café,4.4
Ribeiro SARL Café,3.0
Leblanc De Sousa SARL Café,3.3
Barbe Lacombe SARL Café,4.3
Hernandez Colas SA Café,5.0
Michel SA Café,3.3
Ledoux Café,3.6
Chauvet et Fils Café,4.9
Blin Café,3.8
Imbert Café,3.7
Masson Leclercq SARL Café,4.9
Andre Café,3.9
Étienne Merle S.A. Café,3.4
Carre Café,3.0
Besson SARL Café,3.3
Dijoux Café,3.9
Renard S.A.S. Café,4.6
Fleury Café,3.8
Vincent Café,3.5
Voisin Humbert S.A.R.L. Café,3.7
Fischer S.A.S. Café,4.7
Lesage Letellier S.A.R.L. Café,3.7
Fontaine SA Café,4.9
Weiss Café,4.2
Lelièvre Klein et Fils Café,3.4
Olivier Café,3.8
Hamel S.A.R.L. Café,4.9
Courtois et Fils Café,3.4
Moreno Café,3.7
Fabre Texier S.A.S. Café,4.4
Masson et Fils Café,3.2
Regnier S.A.S. Café,4.8
Reynaud Dias S.A. Café,3.6
Imbert Café,4.3
Besnard Café,3.4
Goncalves Café,4.2
Hamon Café,4.2
Dupuis Café,4.0
Maillard Café,4.8
Bonnet Cordier S.A.S. Café,3.3
Deschamps Café,4.8
Martineau Café,4.6
Evrard S.A. Café,5.0
Muller Café,3.9
Hamon Café,4.7
Dupuis Marion SARL Café,3.4
Loiseau Café,3.4
Payet Café,4.4
Morel Café,3.8
Gonzalez S.A.R.L. Café,3.5
Boutin SARL Café,4.8
Clément SARL Café,4.2
Payet Café,4.2
Michel Café,3.1
Gonzalez Roussel S.A. Café,4.8
Bodin Café,4.2
Martel S.A. Café,4.6
Guillet Riou S.A. Café,4.4
Dupuis Grégoire S.A. Café,3.7
Muller SARL Café,4.2
Muller Café,3.3
Marques Café,3.6
Carre Café,3.8
Becker Café,3.1
Rey Café,3.2
Allain Boulay S.A. Café,3.2
Millet et Fils Café,3.2
Ruiz S.A.S. Café,3.7
Dupré SARL Café,4.3
Marin S.A.S. Café,4.7
Guibert Café,4.8
Le Goff Café,3.2
Arnaud Café,4.6
Guyon Thierry SARL Café,4.6
Lopes Aubry S.A. Café,4.6
Garnier SA Café,3.6
Brunel Café,4.7
Sauvage S.A.S. Café,4.4
Loiseau S.A.R.L. Café,3.3
Da Costa SA Café,4.7
Berger Café,4.6
Chartier Moreau et Fils Café,4.4
Besson Café,3.6
Pons Jourdan S.A.R.L. Café,3.1
Blanchard SA Café,3.8
Tessier Café,5.0
Blanchard Café,4.6
Dupré Roche S.A.R.L. Café,4.7
Gay Café,3.4
Ferreira Café,3.8
Bernier Café,4.4
Hoarau Delaunay SA Café,4.1
Gérard Martineau S.A.S. Café,4.7
Ruiz Café,4.0
Humbert Café,4.1
Thibault Toussaint SA Café,4.3
Marchal Delmas S.A.R.L. Café,3.8
Verdier Café,4.6
Fontaine Café,3.3
Chauvin Café,3.9
Valentin Café,4.9
Charpentier Café,4.3
Becker Lemaire S.A. Café,4.9
Poirier Café,3.5
Dumont Didier S.A. Café,4.1
Peltier Aubry et Fils Café,4.6
Moulin Hebert S.A.R.L. Café,3.0
Tanguy Café,4.8
Germain Café,4.3
Laine et Fils Café,4.0
Bègue S.A.R.L. Café,4.7
Martins SARL Café,4.7
Chartier Baudry et Fils Café,4.9
Lecoq Café,4.4
Louis Café,3.4
Menard SA Café,4.1
Cousin Café,3.9
Perrot Café,3.5
Legrand Café,3.4
Grégoire SA Café,3.5
Pottier Café,4.3
Jacques Café,4.5
Boulay S.A.S. Café,3.6
Vaillant Café,3.1
Maillard Gay SARL Café,3.5
Delaunay Normand et Fils Café,4.0
Guyon Café,3.1
Tanguy Café,4.1
Millet Café,4.4
Seguin Payet SARL Café,3.6
Merle Café,3.8
Pons Café,3.9
Huet et Fils Café,4.4
Chrétien S.A.S. Café,4.7
Philippe Briand S.A.S. Café,4.4
Dufour et Fils Café,3.2
Huet Da Costa SA Café,3.1
Weber et Fils Café,3.8
Moreno Café,4.3
Carre Leduc S.A. Café,3.5
Fontaine Café,3.3
Leclercq Café,3.3
Vincent SARL Café,4.5
Ollivier Guillou SA Café,3.3
Grondin Café,4.8
Martel Lemonnier S.A.S. Café,4.5
Maury Clément S.A.S. Café,4.7
Jourdan et Fils Café,3.8
Mace S.A. Café,3.2
Valentin Café,4.9
Humbert Café,3.6
Rémy Café,4.7
Mallet et Fils Café,3.1
Muller S.A.R.L. Café,3.7
Millet Café,3.1
Blanchard Blondel SARL Café,3.3
Ferreira Paul S.A.R.L. Café,4.9
Alves S.A.R.L. Café,4.1
Ribeiro Café,3.9
Caron S.A.R.L. Café,4.8
Aubry Poirier S.A.R.L. Café,3.3
Giraud S.A.S. Café,4.6
Lecoq Café,3.2
Humbert Café,3.2
Carre Café,4.8
Bernard Café,3.1
Verdier Aubert SARL Café,5.0
Laurent S.A.S. Café,3.6
Vasseur S.A. Café,3.1
Alexandre Café,4.4
Gaillard Café,4.1
Neveu Maury et Fils Café,3.5
Tanguy Lévêque SARL Café,4.2
Gautier Café,4.2
Dubois Café,3.5
Ruiz Café,4.6
Peltier SARL Café,4.6
Monnier S.A. Café,4.8
Becker Delaunay S.A. Café,5.0
Rocher Bigot SARL Café,4.0
Grondin Fournier SARL Café,3.0
Guyot Café,4.0
Lemoine Coste S.A. Café,3.0
Godard Café,3.0
Martin Café,5.0
Imbert Café,4.6
Durand SA Café,3.1
Lecoq Rémy S.A.S. Café,4.0
Barbier Café,3.9
Pottier Café,3.6
Dumas Café,4.3
Hardy Café,4.2
Hernandez et Fils Café,4.0
Dumas S.A. Café,4.8
Imbert et Fils Café,3.2
Garnier Café,3.7
Germain S.A.S. Café,4.8
Coste Café,4.4
Renard et Fils Café,4.9
Carlier Café,4.3
Mary Café,3.8
Bègue Café,4.5
Deschamps Café,4.9
Perret Café,3.9
Laurent SA Café,3.7
Gautier Café,4.1
Guillaume SA Café,4.3
Didier Cohen SARL Café,3.9
Roy Café,4.8
Morvan Vallée et Fils Café,3.4
Tessier Café,4.2
Roy Lopez S.A. Café,3.9
Berger Auger S.A.R.L. Café,3.1
Charpentier Café,4.2
Paul Guillet S.A.S. Café,4.5
Guillet Fontaine S.A. Café,4.3
Lambert Café,4.1
Perret Lacroix et Fils Café,4.6
Lebon S.A.R.L. Café,3.3
Allard Blanc S.A.S. Café,3.7
Dumas Café,3.8
Bègue S.A.R.L. Café,3.4
Gérard Café,4.0
Valette Café,4.1
Leroy Café,3.9
Chauvin Café,3.6
Maurice Da Silva SARL Café,3.3
Vidal Leleu S.A.R.L. Café,4.9
Turpin Café,3.5
Roger S.A.S. Café,4.1
Jacob Café,4.8
Langlois Olivier S.A. Café,4.8
Marty Maurice S.A.R.L. Café,4.1
Rémy Moreno SARL Café,4.3
Laurent Café,3.6
Lecomte SA Café,4.0
Brunel Teixeira S.A.S. Café,4.4
Grégoire Dumas S.A.S. Café,4.7
Fontaine S.A.S. Café,4.3
Mary S.A. Café,3.7
Pires Café,3.8
Foucher Café,4.2
Dias Café,3.1
Thierry Café,3.8
Lecomte Charles S.A.R.L. Café,3.8
Costa Café,4.0
Gaudin Café,3.4
Andre Charpentier et Fils Café,4.2
Lefèvre Café,4.8
Petitjean Café,4.7
Navarro Café,4.5
Weiss Lévy SARL Café,4.7
Bertin Café,3.2
Léger et Fils Café,4.1
Navarro et Fils Café,3.1
Gimenez Café,3.2
Dufour Lebrun S.A.S. Café,4.0
Dijoux Café,3.6
Lefort Café,3.8
Langlois Joly S.A.S. Café,3.5
Munoz et Fils Café,4.8
Lecoq S.A.S. Café,3.2
Chevalier Café,3.6
Descamps et Fils Café,3.8
Regnier Café,3.6
Delaunay Café,3.5
Robert Café,3.7
Collin Boyer et Fils Café,4.4
Peltier Boutin et Fils Café,3.3
Peltier SA Café,3.0
Berger Café,4.3
Weber Café,4.5
Fleury Café,4.6
Jacquot Café,3.5
Maillet Gros SARL Café,4.8
Vasseur Meyer S.A.R.L. Café,3.1
Colin Ferreira S.A. Café,3.3
Pascal Café,3.3
Laurent Ledoux S.A.S. Café,3.3
Thibault SA Café,4.1
Besson Gillet et Fils Café,3.1
Garcia S.A.S. Café,4.2
Meunier Roger SA Café,3.4
Chrétien Blanc S.A.S. Café,3.5
Chrétien Café,3.4
Dijoux S.A.S. Café,3.9
Dumont Café,4.8
Martineau Colas S.A.R.L. Café,3.9
David Girard et Fils Café,3.7
Blot SARL Café,4.7
Paris et Fils Café,3.3
Legrand Café,3.2
Durand Didier SA Café,4.2
Albert Café,4.1
Neveu Masse SARL Café,3.3
Rivière Café,3.3
Goncalves Café,4.4
Salmon Café,4.2
Gallet Café,4.7
Bouvier Café,4.2
Rolland et Fils Café,4.5
Diaz S.A. Café,3.6
Guillou Café,4.1
Roger Café,3.3
Lebon Gaudin SA Café,3.5
Martineau Café,3.9
Le Gall Café,3.3
Lombard Blanchet S.A.R.L. Café,4.6
Rey Bouchet SARL Café,4.1
Gosselin Lejeune et Fils Café,3.5
Hebert Café,4.6
Lévy SARL Café,5.0
Vidal Café,5.0
Vaillant Café,3.4
Leconte Gillet S.A.R.L. Café,3.8
Guillaume SA Café,4.5
Lévêque Café,4.5
Evrard S.A.R.L. Café,3.2
Meyer SA Café,4.4
Lebreton Charpentier S.A.R.L. Café,3.5
Lecomte et Fils Café,4.2
Boucher Café,3.7
Gay Café,4.5
Hamon Café,4.5
Olivier Café,5.0
Morin Sanchez S.A. Café,3.4
Tanguy Café,3.9
Chevalier S.A.S. Café,4.3
Schmitt S.A. Café,3.6
Gay SA Café,3.7
Lemonnier Café,4.9
Dupuis Café,4.4
Jean SA Café,3.2
Guillot S.A.S. Café,3.1
Lopez Café,3.0
Dumas Café,4.4
Maillot Denis et Fils Café,4.4
Menard S.A.R.L. Café,4.9
Gros Café,3.1
Navarro Pascal SA Café,3.9
Hubert SA Café,4.7
Delaunay Café,4.8
Regnier Café,4.9
Riou Café,3.9
Boyer Café,3.5
Valentin Café,3.6
Pelletier Café,4.7
Perez Bousquet S.A. Café,4.9
Renaud Café,4.9
Guibert Café,4.6
Langlois S.A.R.L. Café,4.5
Martins Café,4.3
Vidal Café,3.8
Lenoir Café,4.2
Maillet Café,4.5
Rivière Café,3.1
Barthelemy S.A.S. Café,3.3
Courtois Café,4.9
Perrin Café,3.5
Dufour Leconte S.A.S. Café,4.1
Costa SA Café,3.3
Gaudin Café,3.2
Colas Café,3.5
François Café,4.9
Ribeiro S.A.R.L. Café,4.4
Martel Poirier et Fils Café,3.4
Lévy et Fils Café,3.7
Guillaume et Fils Café,3.4
Bourgeois SA Café,3.5
Boucher SA Café,3.6
Faivre SARL Café,3.6
Klein SA Café,3.8
Morel Gaudin SARL Café,3.6
Lemonnier Café,3.7
Boulay Boucher SA Café,3.7
Garcia Café,3.6
Marin Café,3.3
Lambert Café,3.4
Daniel Café,3.4
Torres Café,3.3
Chauvin et Fils Café,4.5
Bigot SARL Café,4.7
Marion et Fils Café,3.4
Rivière et Fils Café,3.1
Barthelemy Philippe SARL Café,4.9
Lemonnier Café,4.6
Ribeiro Dumont S.A.R.L. Café,4.1
Fischer S.A.R.L. Café,3.1
Dias Mathieu et Fils Café,3.9
Thierry S.A.S. Café,3.7
Benard Café,4.4
Colin Lefèvre S.A.R.L. Café,4.3
Giraud Leroux S.A.R.L. Café,4.9
Fischer Café,3.3
Renard Café,4.3
Blanchet Schneider SARL Café,4.2
Bodin Café,4.8
Pereira Café,3.9
Riou SA Café,4.9
Gérard S.A. Café,3.9
Rodriguez Martel S.A. Café,4.9
Lecomte Bigot S.A. Café,3.1
Dias S.A.R.L. Café,4.2
Nicolas Leduc SA Café,3.2
Paris Potier S.A.S. Café,3.6
Voisin S.A.S. Café,4.5
Mallet SARL Café,4.1
Fabre Guilbert SA Café,4.7
Colas Café,3.9
Humbert Café,4.8
Navarro Café,3.6
Fleury Pasquier SA Café,4.1
Martin Café,3.2
Aubert Café,4.3
Peltier S.A. Café,4.4
Klein SARL Café,3.9
Dupont Café,4.8
Bazin Henry S.A.R.L. Café,4.1
Menard Pereira SA Café,3.5
Evrard S.A.R.L. Café,4.5
Charrier Lamy S.A.R.L. Café,3.8
Georges SA Café,3.6
Hamon Café,3.1
Brunel Café,3.9
De Sousa Café,3.1
Tessier S.A.R.L. Café,4.8
Valette Café,4.2
Antoine Menard et Fils Café,3.0
Delmas Café,4.6
Menard Maury SA Café,3.7
Guilbert Café,3.9
Loiseau Café,4.4
Perrin Café,4.7
Pascal Café,3.8
Gros Café,4.8
Lacombe Fischer S.A. Café,4.8
Pinto David SA Café,3.2
Vidal Pichon SARL Café,4.8
Bernier S.A.S. Café,4.7
Nicolas Café,4.8
Ribeiro Café,4.7
Boucher Alexandre et Fils Café,3.6
Grégoire SARL Café,3.4
Fabre Caron S.A.S. Café,3.2
Gilbert et Fils Café,3.9
Guillou Café,4.9
Pereira Parent S.A.S. Café,3.0
Carlier Café,3.9
Picard Rodrigues S.A.S. Café,3.3
Laporte Café,4.5
Masse Gonzalez S.A.S. Café,3.2
Albert SARL Café,3.7
Bruneau Café,4.7
Martin Café,4.0
Vallée Café,3.5
Besnard S.A.R.L. Café,3.2
Guillet Boulay SARL Café,4.9
Henry SARL Café,4.4
Bouchet S.A. Café,4.5
Carlier S.A.R.L. Café,3.1
Jacquot Mercier S.A. Café,3.4
Thomas et Fils Café,3.7
Gonzalez Foucher S.A.R.L. Café,3.5
Leclercq Café,4.8
Morvan Café,3.5
Leleu Guichard et Fils Café,3.1
Charles S.A.S. Café,5.0
Guichard Lesage SARL Café,4.4
Huet Café,3.6
Tessier SARL Café,3.4
Parent Café,5.0
Marie S.A. Café,4.1
Blanchard SARL Café,4.1
Adam Pereira et Fils Café,3.6
Lefort SARL Café,3.3
Legros SARL Café,4.3
Lombard Valentin S.A.R.L. Café,4.6
Lévêque Café,4.7
Lévy Neveu S.A.R.L. Café,5.0
Blanc Louis S.A. Café,4.4
Bernard Café,4.5
Grondin Café,4.5
Delattre Boyer SARL Café,3.0
Pruvost Fabre S.A.R.L. Café,3.5
Lucas S.A.R.L. Café,3.1
Hernandez SARL Café,3.7
Valette Guillot S.A.S. Café,3.2
Martinez Café,3.9
Muller SARL Café,3.8
Mercier Café,3.7
Marchal SARL Café,4.1
Fischer Café,3.8
Da Costa Café,3.5
Dufour Café,4.3
Dumas Pineau SA Café,3.9
Dupuy Café,3.5
Lemoine Café,3.6
Ferreira Café,3.3
Rocher Café,4.6
Buisson SA Café,3.1
Merle Café,4.9
Colin Laine S.A.R.L. Café,3.6
Thibault et Fils Café,4.3
Rousset Café,4.5
Coulon Dos Santos S.A.R.L. Café,4.9
Picard Café,3.7
Devaux Café,5.0
Hervé Café,3.8
Garcia Bertin SA Café,3.8
Lefèvre Adam S.A.R.L. Café,3.9
Klein Louis S.A.S. Café,3.1
Leclerc Café,3.1
Thierry Café,3.8
Rolland Letellier S.A.S. Café,4.9
Gautier Café,5.0
Martins Café,5.0
Godard Café,4.4
Roche Café,4.8
Bonneau et Fils Café,4.8
Toussaint Café,4.0
Prévost Café,3.8
Foucher Hebert SA Café,4.9
Collin SARL Café,3.5
Reynaud Roger et Fils Café,3.8
Maurice Café,4.4
Verdier S.A.R.L. Café,3.3
Laurent Café,3.7
Chartier Café,3.3
Petitjean Café,4.4
Lebreton Café,3.2
Chevalier Café,4.3
Cordier S.A.S. Café,4.3
Devaux S.A.S. Café,3.2
Julien Café,4.8
Lefèvre S.A.S. Café,3.5
Faure Café,4.0
Joseph Café,3.3
Merle Café,4.5
Pons Café,3.6
Olivier Charrier S.A.S. Café,4.2
Dupont Camus SARL Café,3.0
Breton Fouquet S.A. Café,4.7
Lefèvre Café,3.3
Bailly Café,4.3
Hoarau Martins SARL Café,3.7
Bourgeois SARL Café,3.5
Hoareau et Fils Café,4.9
Brunet S.A.R.L. Café,4.2
Cousin SA Café,4.4
Blanc Petit S.A. Café,3.3
Toussaint Pinto S.A. Café,4.7
Evrard Café,4.3
Baudry Café,4.8
Duval S.A.R.L. Café,3.4
Hoarau Briand S.A.R.L. Café,3.8
Breton Café,4.5
Dupré et Fils Café,3.2
Tanguy Le Roux S.A. Café,4.2
Roussel Café,3.3
Gay Café,3.3
Guibert Café,3.9
Bouvet Café,3.9
Barbe Café,3.0
Andre SARL Café,4.0
Étienne Michaud S.A.S. Café,3.1
Poulain Café,4.4
Jean Café,4.1
Schneider Jacob S.A. Café,3.5
Besson Briand S.A.S. Café,3.7
Faivre Café,3.5
Lebreton Café,3.3
Turpin Café,4.9
Costa François S.A.S. Café,3.4
Boutin Thierry SA Café,4.5
Barbe Café,4.0
Martins Lefebvre S.A. Café,4.2
Garnier Café,3.1
Garcia Café,3.1
Antoine S.A. Café,4.7
Lecomte Café,5.0
Michaud Café,4.7
Lebrun S.A. Café,3.9
Moulin S.A.S. Café,3.2
Costa Lesage S.A. Café,3.2
Rodriguez Café,4.2
Berthelot Café,4.9
Da Costa et Fils Café,4.4
Nguyen Café,4.8
Ferrand S.A. Café,3.1
Chauveau Café,3.2
Ramos Bouchet SARL Café,3.8
Raymond Fabre S.A.R.L. Café,3.7
Dupré Café,3.8
Dumont Café,3.2
Simon et Fils Café,3.3
Lesage S.A. Café,3.5
Guillot et Fils Café,4.7
Benoit Café,3.5
Poirier Café,3.7
Peron S.A.S. Café,4.2
Torres S.A.S. Café,3.0
Weber S.A.R.L. Café,4.2
Delaunay Café,3.8
Poirier S.A.S. Café,3.9
Boulanger SARL Café,4.4
Rousseau et Fils Café,4.2
Petit Robert et Fils Café,4.7
Raynaud Bourdon SA Café,3.4
Bouvet Boucher S.A. Café,4.6
Ramos S.A.S. Café,3.1
Petit Café,3.1
Brun Café,3.4
Roy S.A.R.L. Café,3.1
Petitjean Café,4.8
Foucher Rousset et Fils Café,5.0
Baudry Café,3.7
Alexandre Café,4.8
Goncalves Café,3.2
Guillou Café,3.0
Rodriguez Café,3.9
Laine Café,3.9
Simon Martin SA Café,3.1
Lefebvre Café,4.5
Denis Berthelot SARL Café,4.8
Pascal Mercier S.A. Café,4.5
Boulay S.A.R.L. Café,4.4
Dumas Café,4.1
Dias Labbé SARL Café,3.8
Poulain Guillet SARL Café,3.2
Clerc Marchand SA Café,3.5
Allain Pasquier SA Café,3.7
Pruvost Café,3.6
Poirier Mendès S.A.S. Café,4.4
Leclerc Café,4.6
Georges Café,4.3
Pelletier Café,3.4
Weiss SA Café,3.5
Michel Café,4.7
Marchand Café,3.7
Besson Café,4.4
Martin SARL Café,3.2
Joseph SARL Café,4.5
Millet Café,4.2
Moreno S.A.R.L. Café,3.3
Gautier Café,4.2
Lombard Dias et Fils Café,4.5
Renaud S.A.S. Café,3.9
Blanchet Café,3.4
Ferrand SA Café,3.7
Blanchard Café,4.9
Dubois SARL Café,3.5
Blot Nguyen SARL Café,4.8
Da Costa Café,4.7
Peltier Pelletier et Fils Café,3.2
Alves Café,4.7
Turpin et Fils Café,3.4
Wagner Martin S.A.S. Café,3.6
Dupré S.A. Café,3.8
Charrier S.A.S. Café,4.4
Maillot Café,3.2
Rossi S.A.S. Café,4.8
Courtois Barbier S.A. Café,3.7
Reynaud Café,4.5
Loiseau Café,4.8
Gay Café,3.0
Hoarau S.A.R.L. Café,3.0
Moreno Café,3.9
Lefèvre Café,3.5
Maury Café,4.0
Techer Besson SARL Café,4.9
Leduc S.A.S. Café,4.3
Bigot Café,3.3
Baudry S.A.R.L. Café,3.9
Julien Café,3.3
Masson Café,3.6
Gaudin et Fils Café,4.3
Fischer Café,4.7
Chauvin Café,3.2
Blin Jourdan SARL Café,4.0
Descamps Café,3.1
Duhamel Café,4.0
Simon Café,3.5
Guillaume Dupuy SARL Café,4.0
Leleu Café,4.7
Leroux Café,4.2
Lefèvre Café,3.7
Dumas S.A.S. Café,3.7
Buisson Café,3.9
Poirier S.A.R.L. Café,4.9
Picard Café,4.3
Seguin et Fils Café,3.5
Dubois Café,3.9
Caron Café,4.5
Leblanc Café,4.9
Blondel Lacroix et Fils Café,4.2
Hamel et Fils Café,4.3
Seguin Café,3.8
Guillet Marie SARL Café,4.5
Maillet Étienne et Fils Café,4.5
Rivière SA Café,4.7
Georges Vasseur S.A.R.L. Café,4.8
Normand Café,4.9
Gomes Café,4.9
Normand Gonzalez S.A.S. Café,4.9
Bernier Café,3.3
Adam Café,4.8
Rodrigues S.A.S. Café,3.2
Lambert Café,3.0
Fouquet Café,4.2
Boyer Café,3.2
Lacroix Café,3.3
Boulay Joseph SA Café,4.2
Nicolas Café,4.9
Lebreton Barbe S.A. Café,3.3
Chrétien Café,3.1
Maillot Café,3.5
Mercier Café,3.4
Daniel SA Café,4.7
Dupuis Café,3.0
Paris Café,4.8
Marion Café,4.7
Pasquier Café,3.6
François SARL Café,4.1
Bourdon Café,4.7
Seguin Hubert et Fils Café,3.6
Louis Café,3.1
Leclercq et Fils Café,4.4
Pascal Café,4.6
Legrand Hoareau S.A. Café,3.8
Pages SA Café,4.3
Vallet Café,4.4
Hervé Café,3.0
Meunier SARL Café,4.9
Le Roux S.A. Café,4.1
Gilbert Café,4.5
Michaud Guérin S.A.S. Café,4.7
Bourgeois S.A. Café,3.0
Jacquet Café,4.2
Rivière Café,4.9
Ramos Café,3.2
Albert Café,4.3
Moulin SARL Café,4.1
Legendre Vallée SARL Café,5.0
Hernandez Café,4.1
Lévy S.A. Café,3.7
Garnier Bernard SA Café,4.9
Dubois Guérin SARL Café,3.8
Garnier Lebon SA Café,4.9
De Oliveira Café,3.2
Laurent S.A.S. Café,3.1
Simon Perret et Fils Café,4.2
Bouchet Legros et Fils Café,3.0
Perrot Café,3.9
Hamon Ruiz SA Café,4.7
Bonnin Maréchal et Fils Café,4.1
Bodin Café,4.2
Parent Café,3.6
Meyer S.A. Café,3.0
Evrard SARL Café,3.3
Royer SA Café,4.0
Delahaye Lefort SARL Café,4.4
Roger Café,4.3
Poirier Café,3.8
Pereira Turpin S.A.S. Café,3.4
Bouvier Café,4.3
De Oliveira S.A.S. Café,3.4
Fleury Café,3.1
Carpentier S.A.S. Café,5.0
Roger S.A. Café,4.5
Traore Café,4.1
Lelièvre Jourdan S.A. Café,3.6
Gérard Café,3.1
Bouvet Brun S.A.S. Café,4.2
Chevalier Café,3.1
Legendre S.A.S. Café,3.2
Martineau Café,3.3
Chevallier Café,3.2
Vasseur Café,3.5
Guichard Café,4.7
Roger Café,3.2
Marin Hoareau S.A. Café,4.8
Léger Café,3.6
David Dubois S.A.S. Café,3.5
Benoit Café,4.5
Benoit S.A. Café,4.5
Giraud Café,4.0
Delahaye Café,4.5
Noël Café,4.9
Tanguy Diaz S.A.S. Café,3.6
Faivre Perrier S.A.R.L. Café,3.0
Rey Café,3.9
Hubert et Fils Café,3.4
Marques Café,3.7
Jean Café,3.4
Blot Delaunay S.A.R.L. Café,4.4
Maury Café,4.6
Grondin Vallet SA Café,3.7
Perrin S.A.R.L. Café,3.4
Picard SA Café,4.6
Barre Café,4.3
Chevalier SARL Café,3.6
Delmas Lacombe SARL Café,3.6
Pires SARL Café,4.0
Tessier Mercier SA Café,3.0
Benoit Café,3.4
Laroche Café,4.0
Andre Café,4.1
Petit S.A. Café,4.2
Lefebvre Café,4.0
Meunier S.A.R.L. Café,4.4
Guichard Café,3.6
Chauvet Café,4.4
Lefebvre S.A.R.L. Café,3.0
Mary Café,4.4
Bernard Schneider S.A. Café,4.7
Vallet S.A.S. Café,4.6
Dupont S.A.R.L. Café,3.4
Rey et Fils Café,4.0
Lesage SA Café,4.5
Mathieu SARL Café,3.3
Marchal Café,3.1
Humbert SA Café,4.3
Barbier Café,3.3
Rolland Loiseau SA Café,4.1
Adam et Fils Café,3.8
Blot SA Café,3.6
Fontaine SARL Café,4.6
Grenier S.A.R.L. Café,3.1
Pinto Café,4.5
Caron Café,4.4
Rodrigues Café,4.7
Perrier S.A.S. Café,4.0
Fouquet Café,4.2
